_address,_time,_date,_type,_body,_read,_service_center,Label
TX-TRPMTQ,"Jan 27, 2025 05:16:45",1.73796E+12,1,Let’s catch up over coffee at park.,0,9.19507E+11,personal
JM-NSESMS-S,"Aug 16, 2025 18:25:53",1.75535E+12,1,"ANGEL ONE LIMITED on 09-08-25 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",0,9.17021E+11,other
TX-ZADTYM,"Jan 31, 2025 14:00:59",1.73833E+12,1,Can you call me back when you’re free?,0,9.1741E+11,personal
TX-OATGOA,"Jun 29, 2024 00:26:54",1.71962E+12,1,Subscription renewed successfully for Rs.3415. Enjoy services.,0,9.19927E+11,other
TX-BGRXDG,"Apr 14, 2025 13:03:25",1.74464E+12,1,Recharge successful for Rs.4859. Validity: 87 days.,0,9.12839E+11,other
TX-MMEHBM,"Oct 01, 2023 19:40:43",1.69619E+12,1,A/c *1295 Debited for Rs.2886 on 19-09-2025. Avl Bal: Rs.39289.,0,9.11541E+11,bank
TX-URQFXK,"Feb 15, 2024 04:38:53",1.70797E+12,1,A/c *1849 has insufficient funds for transaction of Rs.2067.,0,9.13096E+11,bank
JA-JioPay,"May 6, 2025 23:56:01",1.74656E+12,1,"ATTENTION! 90% of daily data used as on 06-May-25 23:41 ! Jio Number : 9391787607 Daily quota as per plan :1.50 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack For data saving tips, watch this video : https://www.youtube.com/watch?v=ZFUDydctV78",0,9.19014E+11,spam
TX-FPDOLR,"Nov 15, 2024 06:43:20",1.73165E+12,1,"Hey, are we still meeting at 5pm tomorrow?",0,9.15924E+11,personal
TX-DVVGUF,"Apr 25, 2024 22:30:00",1.71408E+12,1,Subscription renewed successfully for Rs.3445. Enjoy services.,0,9.11158E+11,other
TX-FJGJGJ,"May 26, 2025 19:55:18",1.74829E+12,1,Your order #16109 has been shipped. Track here: www.offer100.com,0,9.10142E+11,other
TX-GUTFZH,"Apr 14, 2023 15:39:50",1.68149E+12,1,Subscription renewed successfully for Rs.2508. Enjoy services.,0,9.152E+11,other
TX-DRCBGC,"Jul 26, 2025 23:57:33",1.75357E+12,1,Congratulations! You have won a lottery of Rs.3472. Claim now at www.offer409.com,0,9.19864E+11,spam
TX-AGEFQE,"Jun 28, 2025 07:45:00",1.7511E+12,1,Free recharge of Rs.895. Click www.offer413.com to claim instantly,0,9.1062E+11,spam
TX-WMXRVT,"Sep 15, 2023 07:27:29",1.69476E+12,1,Subscription renewed successfully for Rs.4026. Enjoy services.,0,9.17415E+11,other
TX-SKNNAG,"Apr 02, 2025 17:59:28",1.74362E+12,1,Reminder: Your bill of Rs.4052 is due on 25-09-2025.,0,9.10193E+11,other
TX-AHISFG,"Dec 09, 2024 02:27:49",1.73371E+12,1,A/c *9305 Credited with Rs.1918 on 03-10-2025. Avl Bal: Rs.19908.,0,9.18925E+11,bank
TX-ZFDPLO,"Apr 07, 2024 08:45:04",1.71248E+12,1,A/c *3226 Debited for Rs.3444 on 22-09-2025. Avl Bal: Rs.40561.,0,9.1615E+11,bank
AA-650003-P,"Jun 8, 2025 11:02:39",1.74936E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs199 to get unlimited calls, 2GB data & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
TX-KXYMXY,"Jan 16, 2025 14:43:46",1.73704E+12,1,Limited time offer! Get 27% off on all items. Visit www.offer126.com,0,9.11191E+11,spam
TX-LCRDZD,"Dec 26, 2024 09:38:50",1.73521E+12,1,Win a smartphone! Register at www.offer720.com now,0,9.17912E+11,spam
TX-TZKCRY,"Sep 11, 2023 04:24:54",1.69441E+12,1,"Hey, are we still meeting at 2am tomorrow?",0,9.15976E+11,personal
TX-CYTLUB,"Apr 14, 2023 08:59:24",1.68146E+12,1,Congratulations! You have won a lottery of Rs.2415. Claim now at www.offer915.com,0,9.1263E+11,spam
TX-DGFENV,"Feb 14, 2025 00:54:05",1.73949E+12,1,Free recharge of Rs.2614. Click www.offer926.com to claim instantly,0,9.17074E+11,spam
TX-FOMGXD,"Jun 28, 2025 17:38:44",1.75113E+12,1,Limited time offer! Get 66% off on all items. Visit www.offer424.com,0,9.12419E+11,spam
TX-URLNLO,"Apr 27, 2024 00:56:53",1.71418E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.15079E+11,personal
TX-ELULAH,"Jan 04, 2025 04:58:41",1.73597E+12,1,Reminder: Your bill of Rs.3021 is due on 25-09-2025.,0,9.13303E+11,other
TX-HBITTY,"Sep 27, 2024 04:44:03",1.72741E+12,1,Your OTP for transaction at Amazon is 326689. Valid for 5 mins.,0,9.16876E+11,bank
JM-620040,"Apr 5, 2025 15:58:41",1.74385E+12,1,Thank you for continuing with Jio! Want to stay connected longer and get higher value? Upgrade to our Rs. 799 Quarterly Plan for 84 days validity and more benefits. Recharge now and queue it for uninterrupted connectivity. Click www.jio.com/r/Rp8eAnsjs,0,9.17021E+11,spam
JA-JioPay-S,"Jun 7, 2025 19:10:00",1.7493E+12,1,"ATTENTION! 90% of daily data used as on 07-Jun-25 19:10 ! Jio Number : 9391787607 Daily quota as per plan :1.50 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack For data saving tips, watch this video : https://www.youtube.com/watch?v=ZFUDydctV78",1,9.19014E+11,spam
TX-ASANVI,"May 31, 2025 08:23:53",1.74868E+12,1,Subscription renewed successfully for Rs.2742. Enjoy services.,0,9.17906E+11,other
TX-LQOMVB,"Aug 28, 2023 04:04:52",1.6932E+12,1,"Hey, are we still meeting at 6am tomorrow?",0,9.11898E+11,personal
BT-UNIONB-S,"Aug 17, 2025 20:44:10",1.75544E+12,1,"A/c *1739 Debited for Rs:38500.00 on 17-08-2025 20:43:58 by Mob Bk ref no 559547243202 Avl Bal Rs:40650.34.If not you, Call 1800222243 -Union Bank of India",0,9.17013E+11,bank
CP-TAPED-S,"Aug 29, 2025 12:02:38",1.75645E+12,1,477848 is the OTP to login to TAP Academy's TAI platform. Please do not share this code with anyone. It is valid for 10 minutes.,1,9.11726E+11,other
AD-ADHAAR-S,"May 9, 2025 08:00:38",1.74676E+12,1,566051 is OTP for Aadhaar (XX0858) (valid for 10 mins) at NIC. View your Aadhaar Auth history from mAadhaar or uidai.gov.in -UIDAI,0,9.19845E+11,other
JA-JioPay,"Apr 29, 2025 14:20:08",1.74592E+12,1,"ATTENTION! 90% of daily data used as on 29-Apr-25 14:20 ! Jio Number : 9391787607 Daily quota as per plan :1.50 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack For data saving tips, watch this video : https://www.youtube.com/watch?v=ZFUDydctV78",0,9.19014E+11,spam
59029416,"Apr 1, 2025 14:00:11",1.7435E+12,1,DO NOT SHARE: Your Google Pay OTP is 794248. Message ID: f6f01vO3FNp,0,9.17012E+11,other
AX-GYNTVA-S,"Aug 24, 2025 11:41:15",1.75602E+12,1,681429 is the OTP to login on GyanTV. eswtQRxAfyU,0,9.19891E+11,other
JM-NSESMS,"Apr 12, 2025 22:37:58",1.74448E+12,1,"ANGEL ONE LIMITED on 05-04-25 reported your Fund bal Rs.0 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",0,9.17021E+11,other
JA-JioPay-S,"Jun 23, 2025 22:18:37",1.7507E+12,1,"ATTENTION! 90% of daily data used as on 23-Jun-25 22:18 ! Jio Number : 9391787607 Daily quota as per plan :1.50 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack For data saving tips, watch this video : https://www.youtube.com/watch?v=ZFUDydctV78",0,9.19014E+11,spam
VA-CORDEL,"Apr 1, 2025 17:26:49",1.74351E+12,1,8944 is your one-time password(OTP) for Cordelia Cruises. Cordelia Cruises by Waterways.,0,9.19886E+11,other
TX-BQATNZ,"Jul 26, 2025 09:01:11",1.75352E+12,1,Reminder: Your bill of Rs.4664 is due on 29-09-2025.,0,9.19057E+11,other
TX-KTQGBV,"Oct 27, 2024 18:45:23",1.73005E+12,1,Don’t forget to bring the notes for class.,0,9.17854E+11,personal
TX-GMVUJC,"Aug 14, 2025 12:14:07",1.75517E+12,1,Recharge successful for Rs.1535. Validity: 312 days.,0,9.19695E+11,other
AA-AIRTEL,"Apr 15, 2025 14:22:56",1.74471E+12,1,"Your Airtel pack ends TOMORROW. If not recharged, outgoing services will stop. Recharge without losing your current validity i.airtel.in/FDPNew Ignore if done",1,9.19831E+11,spam
JK-UNIONB-S,"Aug 31, 2025 16:44:36",1.75664E+12,1,"A/c *1739 Debited for Rs:10.00 on 31-08-2025 16:44:30 by Mob Bk ref no 524398386347 Avl Bal Rs:644.44.If not you, Call 1800222243 -Union Bank of India",0,9.17003E+11,bank
TX-SZIGBU,"May 06, 2024 08:07:45",1.71498E+12,1,Don’t forget to bring the notes for class.,0,9.11936E+11,personal
TX-PVBEJK,"May 24, 2024 00:03:20",1.71651E+12,1,Your loan of Rs.1558 is pre-approved. Call +918295282785 today.,0,9.14732E+11,spam
TX-ORRGZC,"Aug 25, 2024 15:22:22",1.7246E+12,1,Free recharge of Rs.3887. Click www.offer527.com to claim instantly,0,9.17772E+11,spam
JA-JIOPAY-S,"Jun 14, 2025 00:04:53",1.74984E+12,1,"ALERT! 100% of daily data exhausted as on 14-Jun-25 00:04 ! Jio Number : 9391787607  Daily quota as per plan : 1.50 GB Daily data quota will be restored on : 14-Jun-25 00:14 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",1,9.17012E+11,spam
TX-WNJPWV,"Sep 05, 2023 03:07:53",1.69388E+12,1,Let’s catch up over coffee at library.,0,9.11178E+11,personal
AA-AIRTEL-S,"Aug 26, 2025 11:56:24",1.75619E+12,1,Airtel Unlimited Pack validity for 6302080493 is till 28-Aug-25. Recharge TODAY without losing your current validity i.airtel.in/FDPNew Ignore if already done,0,9.19831E+11,spam
TX-PXCRKL,"Nov 24, 2023 16:17:22",1.70084E+12,1,Your courier with tracking ID TRK947280 will be delivered today.,0,9.18928E+11,other
VM-UNIONB-S,"Aug 11, 2025 18:08:15",1.75492E+12,1,"A/c *1739 Debited for Rs:10.00 on 11-08-2025 18:08:01 by Mob Bk ref no 522328345496 Avl Bal Rs:54.34.If not you, Call 1800222243 -Union Bank of India",0,9.17013E+11,bank
JA-JioPay-S,"Jun 10, 2025 16:28:58",1.74955E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 10-Jun-25 16:28 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips To track your data balance and usage, click http://tiny.jio.com/mobile",1,9.19014E+11,spam
TX-GGJCDI,"Jul 27, 2023 18:40:00",1.69048E+12,1,Congratulations! You have won a lottery of Rs.3676. Claim now at www.offer174.com,0,9.12816E+11,spam
Airtel-S,"Jul 12, 2025 09:30:43",1.75229E+12,1,"Recharge of INR 49.00 is successful for your Airtel Mobile on 12-07-2025 09:30, Transaction ID 488391044.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs 100 on your next recharge? Click i.airtel.in/ref",1,9.1981E+11,other
AD-AIRTEL-P,"Jul 18, 2025 14:37:10",1.75283E+12,1,"The magic of AI, now in your hands! Airtel brings you free AI tool - Perplexity Pro for 1 year worth Rs. 17,000. Claim on Airtel Thanks app: https://i.airtel.in/perplex_v1 TnC apply.",0,9.1981E+11,spam
TX-JMKBVZ,"Jan 22, 2024 06:37:30",1.70591E+12,1,Win a smartphone! Register at www.offer264.com now,0,9.14518E+11,spam
TX-EEOHXM,"Aug 17, 2025 22:54:25",1.75547E+12,1,Recharge successful for Rs.2454. Validity: 330 days.,0,9.16915E+11,other
TX-LHKRIL,"Jun 22, 2024 00:51:50",1.71902E+12,1,A/c *2519 Credited with Rs.1723 on 01-10-2025. Avl Bal: Rs.19087.,0,9.10034E+11,bank
TX-ZZTSOM,"Mar 01, 2023 01:55:57",1.67764E+12,1,Win a smartphone! Register at www.offer620.com now,0,9.14961E+11,spam
TX-PYIWVM,"Aug 19, 2023 15:07:50",1.69246E+12,1,Your loan of Rs.966 is pre-approved. Call +917848721116 today.,0,9.17417E+11,spam
TX-ORJLBU,"Mar 08, 2023 12:39:51",1.67828E+12,1,A/c *1514 Credited with Rs.359 on 15-09-2025. Avl Bal: Rs.8236.,0,9.18767E+11,bank
TX-HSXGZQ,"Jan 07, 2024 23:33:54",1.70467E+12,1,A/c *4866 Credited with Rs.4056 on 03-10-2025. Avl Bal: Rs.45225.,0,9.1073E+11,bank
TX-MUQCYJ,"Feb 01, 2025 10:48:23",1.73841E+12,1,Your OTP for transaction at Flipkart is 836915. Valid for 5 mins.,0,9.18772E+11,bank
TX-IFDWKA,"Jun 25, 2023 00:27:09",1.68765E+12,1,Free recharge of Rs.1714. Click www.offer612.com to claim instantly,0,9.14189E+11,spam
TX-OOFUYO,"May 24, 2024 14:25:54",1.71656E+12,1,"Dear Customer, your FD of Rs.4913 matures on 04-10-2025.",0,9.19389E+11,bank
AA-650002,"Apr 26, 2025 15:14:28",1.74566E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs299 Airtel pack to get unlimited calls, 1.5GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19891E+11,spam
TX-NAZPKQ,"Apr 23, 2024 20:08:29",1.7139E+12,1,Reminder: Your bill of Rs.1566 is due on 14-09-2025.,0,9.1722E+11,other
AA-AIRTEL,"Jun 11, 2025 14:25:09",1.74963E+12,1,"Airtel services on 6302080493 are blocked as you have not done the recharge. To restart, recharge with an Unlimited pack NOW i.airtel.in/FDPNew Ignore if recharged",0,9.19831E+11,spam
JD-APSRTC,"Apr 29, 2025 15:34:03",1.74592E+12,1,"TKT NO: 1788721550 (3102265801), NAME: VENU MADHAV MAILE, Route: ATP-TPT, SRVC NO: 6935 (RDG-CNIM-6935), Seats: 23 (M), FARE: 523, DOJ: 30-Apr-2025 20:30, ATP-20:30, UID:8617, Platform:1915, Helpline Ph: 08662570005,149 https://rml.fm/APSRTC/D9zfUp -APSRTC",1,9.17011E+11,other
AD-Airtel-S,"Jul 13, 2025 14:58:11",1.7524E+12,1,Your outstanding Data Loan has been cleared & 1GB of data has been deducted from your current data pack recharge. You are now eligible for the next data loan.,1,9.19831E+11,other
JA-JIOPAY,"Apr 11, 2025 14:48:51",1.74436E+12,1,"ALERT! 100% of daily data exhausted as on 11-Apr-25 14:48 ! Jio Number : 9391787607  Daily quota as per plan : 1 GB Daily data quota will be restored on : 12-Apr-25 00:14 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",0,9.19014E+11,spam
TX-IZLBFA,"May 28, 2025 04:47:11",1.74841E+12,1,"Hey, are we still meeting at 2am tomorrow?",0,9.18155E+11,personal
TX-XTHIFP,"Oct 16, 2024 22:59:08",1.72912E+12,1,Your order #36369 has been shipped. Track here: www.offer432.com,0,9.13753E+11,other
TX-PHBFGU,"Apr 13, 2025 21:35:14",1.74458E+12,1,"Hey, are we still meeting at 7am tomorrow?",0,9.1101E+11,personal
JD-APSRTC,"Apr 28, 2025 19:22:49",1.74585E+12,1,"TKT NO: 1787345287 (3102160310), NAME: M Venu Madhav, Route: TPT-ATP, SRVC NO: 52986 (TPT-URVK-52986), Seats: 23 (M), FARE: 523, DOJ: 28-Apr-2025 22:30, TPT-22:30, UID:3866, Helpline Ph: 08662570005,149 https://rml.fm/APSRTC/qelIUp -APSRTC",1,9.1917E+13,other
TX-GRYZKQ,"Jun 21, 2024 13:10:30",1.71898E+12,1,A/c *9829 Debited for Rs.1132 on 06-10-2025. Avl Bal: Rs.22511.,0,9.14174E+11,bank
TX-BOPBTA,"Jun 15, 2025 11:22:49",1.74999E+12,1,Recharge successful for Rs.4503. Validity: 172 days.,0,9.14867E+11,other
JA-JioPay,"Apr 19, 2025 09:02:58",1.74503E+12,1,"Usage Alert! 50% of daily data used as on 19-Apr-25 09:02 ! Jio Number : 9391787607  Daily Data quota as per plan : 1 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",0,9.19014E+11,spam
TX-MCAVWS,"Apr 03, 2024 02:18:22",1.71211E+12,1,"Hey, are we still meeting at 11pm tomorrow?",0,9.17829E+11,personal
TX-ZIAXBZ,"Apr 24, 2023 11:25:30",1.68234E+12,1,Your OTP for transaction at Paytm is 163769. Valid for 5 mins.,0,9.19128E+11,bank
TX-WTRBCY,"May 28, 2023 18:37:15",1.6853E+12,1,A/c *7193 Credited with Rs.2986 on 12-09-2025. Avl Bal: Rs.6661.,0,9.17081E+11,bank
TX-CHTZPG,"Apr 18, 2025 16:57:37",1.745E+12,1,Don’t forget to bring the notes for class.,0,9.1283E+11,personal
TX-STEBEK,"Oct 22, 2023 17:19:08",1.698E+12,1,Limited time offer! Get 53% off on all items. Visit www.offer524.com,0,9.19716E+11,spam
TX-LQLHDI,"Feb 20, 2025 13:54:52",1.74006E+12,1,Your order #51479 has been shipped. Track here: www.offer310.com,0,9.17403E+11,other
AA-AIRTEL-P,"Aug 22, 2025 17:18:42",1.75586E+12,1,Recharge & earn up to Rs150 cashback. Open Airtel Thanks App now. i.airtel.in/4_upto150_cashback,0,9.19891E+11,spam
TX-NAXDFK,"Jul 01, 2025 23:31:52",1.75141E+12,1,Your courier with tracking ID TRK637168 will be delivered today.,0,9.11472E+11,other
AA-AIRTEL,"Apr 4, 2025 14:10:59",1.74376E+12,1,More data = More entertainment Get 15GB data & access to 22+ OTTs with Airtel Xstream Play Premium for 30 days with Rs. 181 Airtel pack. Get it at i.airtel.in/181_datapack_clm_silent,1,9.1984E+11,spam
AD-650110,"Aug 15, 2025 10:10:14",1.75523E+12,1,Congratulations on your new Smartphone! Put your Airtel SIM in SIM slot 1 and enjoy superfast data. Also enjoy Unlimited calls with Airtel.,0,9.1981E+11,spam
JA-REGINF,"Apr 5, 2025 07:12:01",1.74382E+12,1,"Important information - TRAI does not provide any NOC for installing mobile towers. If a fraudster brings a fake letter to you, inform the concerned service provider and the local police.",0,9.19014E+11,spam
TX-CKQOJJ,"Aug 13, 2024 09:05:12",1.72354E+12,1,A/c *5425 Debited for Rs.1894 on 12-09-2025. Avl Bal: Rs.26397.,0,9.12322E+11,bank
JA-JIOPAY-S,"Jun 29, 2025 10:07:03",1.75117E+12,1,"ALERT! 100% of daily data exhausted as on 29-Jun-25 10:07 ! Jio Number : 9391787607  Daily quota as per plan : 1.50 GB Daily data quota will be restored on : 30-Jun-25 00:14 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",0,9.19014E+11,spam
TX-JBUHXU,"Jul 12, 2023 06:19:28",1.68914E+12,1,Don’t forget to bring the notes for class.,0,9.141E+11,personal
JA-JioPay-S,"Jun 8, 2025 20:01:49",1.74939E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 08-Jun-25 20:01 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips To track your data balance and usage, click http://tiny.jio.com/mobile",1,9.19014E+11,spam
TX-MSLNGK,"Jun 05, 2025 13:38:13",1.74913E+12,1,Congratulations! You have won a lottery of Rs.4808. Claim now at www.offer461.com,0,9.10791E+11,spam
TX-JZMOES,"Jul 01, 2023 08:55:34",1.6882E+12,1,A/c *3308 Debited for Rs.1244 on 16-09-2025. Avl Bal: Rs.1268.,0,9.18445E+11,bank
TX-CKMEXL,"Jun 16, 2024 20:51:32",1.71857E+12,1,"Dear Customer, your FD of Rs.1945 matures on 14-09-2025.",0,9.13784E+11,bank
TX-VIEKEJ,"May 30, 2025 22:10:09",1.74864E+12,1,Your loan of Rs.1093 is pre-approved. Call +916428138430 today.,0,9.13524E+11,spam
TX-QXIGZM,"Nov 14, 2023 17:44:39",1.69998E+12,1,Your courier with tracking ID TRK791798 will be delivered today.,0,9.10921E+11,other
VK-GYNTVA-S,"Aug 26, 2025 20:52:41",1.75622E+12,1,984250 is the OTP to login on GyanTV. eswtQRxAfyU,0,9.1983E+11,other
JX-UNIONB-S,"Jul 20, 2025 14:04:19",1.753E+12,1,"A/c *1739 Debited for Rs:70.00 on 20-07-2025 14:04:11 by Mob Bk ref no 556771167172 Avl Bal Rs:104.14.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
TX-KWFYDB,"Jun 12, 2023 07:32:07",1.68656E+12,1,Let’s catch up over coffee at Cafe Coffee Day.,0,9.16424E+11,personal
AA-AIRTEL-P,"Aug 20, 2025 15:25:45",1.75568E+12,1,Your 2GB gift is expiring soon! Claim it at no extra cost via Airtel Thanks App. Click i.airtel.in/Free_2GB_1,0,9.19831E+11,spam
TX-YPFTKC,"Aug 04, 2023 00:32:49",1.69111E+12,1,A/c *2020 Credited with Rs.107 on 12-09-2025. Avl Bal: Rs.45136.,0,9.17485E+11,bank
TX-RFJGXX,"Feb 11, 2023 21:16:04",1.67615E+12,1,Your OTP for transaction at Paytm is 502274. Valid for 5 mins.,0,9.19001E+11,bank
CP-CoCube-S,"Aug 4, 2025 07:06:50",1.75427E+12,1,"Dear Maile Venu Madhav, Your CoCubes.com Mobile Verification Code is: 387556 - Team Aon",0,9.11726E+11,personal
TX-JJJXBW,"Jan 10, 2024 18:27:06",1.70491E+12,1,Your loan of Rs.3726 is pre-approved. Call +916145525203 today.,0,9.18235E+11,spam
TX-MMHIJU,"Oct 29, 2024 13:37:40",1.73021E+12,1,Free recharge of Rs.4280. Click www.offer179.com to claim instantly,0,9.10559E+11,spam
JX-UNIONB,"Apr 27, 2025 13:54:57",1.74574E+12,1,"A/c *1739 Debited for Rs:10.00 on 27-04-2025 13:54:47 by Mob Bk ref no 511722610818 Avl Bal Rs:769.87.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
TX-GBNXCQ,"Mar 13, 2024 18:47:34",1.71036E+12,1,Your loan of Rs.1346 is pre-approved. Call +919274252711 today.,0,9.12352E+11,spam
TX-VTUDMD,"Feb 10, 2024 15:14:36",1.70758E+12,1,Your OTP for transaction at Google Play is 395440. Valid for 5 mins.,0,9.12771E+11,bank
AA-650002-P,"Jul 29, 2025 10:46:19",1.75377E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs799 & get UL calls, 1.5GB data/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 84 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19891E+11,spam
AA-650024-P,"Jul 7, 2025 12:52:13",1.75187E+12,1,"IND vs ENG sorted with Airtel! Watch every match LIVE on JioHotstar, available with pack at Rs279. Subscribe now- open.airtelxstream.in/AllOTTS",1,9.1984E+11,spam
TX-DTHYLD,"May 31, 2024 13:30:17",1.71716E+12,1,"Hey, are we still meeting at 11am tomorrow?",0,9.1651E+11,personal
TX-NUXNZW,"Jun 20, 2023 05:23:34",1.68724E+12,1,A/c *8972 Credited with Rs.1169 on 06-10-2025. Avl Bal: Rs.43953.,0,9.16665E+11,bank
AD-TRAIND-G,"May 15, 2025 19:42:55",1.74732E+12,1,"Tired of Spam calls? Report and help control spam. It is easy and quick to report, block or allow promotional calls - install TRAI DND App on your phone. Available on Google Play/ App Store.",0,9.19831E+11,spam
TX-MLISDR,"Mar 13, 2024 10:42:26",1.71033E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.15545E+11,personal
TX-BYXOKX,"Aug 28, 2023 13:42:53",1.69323E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.16987E+11,personal
TX-SXFORH,"Dec 18, 2024 06:03:04",1.7345E+12,1,Your courier with tracking ID TRK351232 will be delivered today.,0,9.11861E+11,other
JD-UNIONB-S,"May 21, 2025 17:53:44",1.74783E+12,1,"A/c *1739 Debited for Rs:20.00 on 21-05-2025 17:53:33 by Mob Bk ref no 550797054812 Avl Bal Rs:194.07.If not you, Call 1800222243 -Union Bank of India",0,9.17011E+11,bank
JK-UNIONB,"Apr 20, 2025 18:35:00",1.74515E+12,1,"A/c *1739 Debited for Rs:10.77 on 20-04-2025 18:34:52 by Mob Bk ref no 547685461717 Avl Bal Rs:492.87.If not you, Call 1800222243 -Union Bank of India",0,9.17003E+11,bank
TX-VOZWSE,"May 20, 2023 15:51:30",1.6846E+12,1,Your OTP for transaction at Flipkart is 394728. Valid for 5 mins.,0,9.15551E+11,bank
TX-JVBVHS,"Jun 21, 2025 02:04:40",1.75047E+12,1,Recharge successful for Rs.4829. Validity: 23 days.,0,9.11879E+11,other
TX-SQQTXF,"Apr 22, 2023 20:24:16",1.6822E+12,1,A/c *7143 Credited with Rs.237 on 02-10-2025. Avl Bal: Rs.46666.,0,9.1855E+11,bank
TX-MVFBYX,"Dec 22, 2024 07:37:48",1.73485E+12,1,Free recharge of Rs.915. Click www.offer389.com to claim instantly,0,9.14341E+11,spam
AD-AIRTEL-S,"Jun 4, 2025 12:23:10",1.74902E+12,1,Never respond to emails/embedded links in messages/calls asking you to update or verify KYC documents/User ID/Password/Debit Card Number/PIN/CVV/OTP etc. Immediately change your passwords/CVV/PIN if you have accidentally revealed your credentials.,0,9.1981E+11,other
AA-650024-P,"Jul 12, 2025 12:34:15",1.7523E+12,1,Bring home a wide range of TV channels with Airtel Digital TV. Free installation included. Click i.airtel.in/DTH-Sale-1,1,9.1984E+11,spam
TX-BGSLZW,"Jun 16, 2023 04:36:41",1.68689E+12,1,Recharge successful for Rs.2602. Validity: 250 days.,0,9.18103E+11,other
TX-RCIEQO,"Jul 14, 2025 13:35:36",1.7525E+12,1,Your OTP for transaction at Paytm is 904620. Valid for 5 mins.,0,9.12552E+11,bank
CP-FREOYN-P,"Jul 2, 2025 15:57:56",1.75145E+12,1,"INSTANT APPROVAL ! Your new CIBIL gets you Rs.1,03,000 credit at Rs.4849/month in minutes! Apply now: a1.Freo.in/rZVP1lK T&C -Freo",0,9.17012E+11,spam
TX-SFWNCK,"Dec 05, 2024 05:33:36",1.73338E+12,1,Limited time offer! Get 27% off on all items. Visit www.offer160.com,0,9.11206E+11,spam
AD-ARWINF-P,"May 19, 2025 19:45:59",1.74766E+12,1,"You have access to FREE Airtel Xstream Play on your Airtel number. Enjoy movies, shows and Live TV now at no added cost. https://open.airtelxstream.in/FREE_CONTENT",0,9.1981E+11,spam
JD-HDFCBK,"Apr 4, 2025 12:53:55",1.74375E+12,1,"UPI Activated! You've linked your Bank A/c to UPI on Google Pay. NEVER share OTP, PIN, card info. - HDFC Bank",0,9.17011E+11,bank
AX-HIRPRO-S,"Jul 6, 2025 21:12:58",1.75182E+12,1,FE3C09 is your One Time Password. Don't share this with anyone. Regards MyCareernet. By-HirePro,0,9.17013E+11,spam
TX-UUJWVW,"Mar 27, 2023 22:39:18",1.67996E+12,1,Let’s catch up over coffee at library.,0,9.16028E+11,personal
TX-LYKILP,"Jul 18, 2023 17:23:23",1.6897E+12,1,A/c *6817 Debited for Rs.303 on 18-09-2025. Avl Bal: Rs.2452.,0,9.14467E+11,bank
